x,y,TRACKID,DEPOT_ID,sids,ts
"-77.05476379",38.94517136,2,2,502,3
"-76.98829651",38.94047165,10,10,10,14
"-77.06610107",38.92609024,4,4,22,4
"-77.02256775",38.93872833,10,10,866,11
"-77.07785034",38.95470047,2,2,13,10
"-76.99305725",38.89620972,7,7,978,6
"-77.04192352",38.95915985,1,1,668,34
"-77.06761932",38.89783859,4,4,655,33
"-76.97955322",38.85068893,7,7,390,19
"-77.05435181",38.9651413,1,1,110,14
"-77.05670929",38.94789124,2,2,319,2
"-76.96855164",38.91115952,9,9,508,30
"-77.10080719",38.91947174,3,3,616,9
"-77.05986786",38.91889191,4,4,747,1
"-77.0668335",38.91735077,4,4,351,49
"-77.00701141",38.83224106,6,6,658,7
"-77.0324707",38.88304901,5,5,156,31
"-77.00276184",38.86590958,6,6,6,38
"-76.9960022",38.8544693,7,7,614,15
"-77.05214691",38.95858002,1,1,426,48
"-76.98220062",38.89612961,8,8,864,9
"-76.96775818",38.87073135,7,7,494,5
"-77.0438385",38.97135925,1,1,583,2
"-76.93205261",38.87960815,8,8,400,3
"-77.00266266",38.86669922,6,6,522,10
"-77.0352478",38.90019989,5,5,642,16
"-77.05027771",38.95872879,1,1,472,21
"-77.04460144",38.89414978,5,5,742,16
"-77.09712219",38.93257141,3,3,651,15
"-77.11419678",38.92541885,3,3,183,26
"-77.01358032",38.85776138,6,6,349,14
"-77.02655029",38.87599182,5,5,882,5
"-76.98248291",38.92998886,10,10,779,2
"-77.05484009",38.9453392,2,2,135,89
"-77.00927734",38.87464142,5,5,723,16
"-76.99356842",38.9369812,10,10,782,6
"-76.94760895",38.88972092,8,8,261,15
"-77.005867",38.90560913,5,5,587,4
"-76.96147156",38.9237709,9,9,158,5
"-76.93639374",38.87181854,8,8,436,94
"-77.01216125",38.91566849,5,5,41,4
"-77.02133942",38.92501068,10,10,962,4
"-77.02796936",38.97360992,1,1,252,19
"-77.01837158",38.82260132,6,6,722,11
"-77.00804901",38.95820999,10,10,55,6
"-77.05027771",38.94477081,1,1,602,24
"-77.0064621",38.92695999,10,10,885,3
"-77.00067902",38.85239029,6,6,380,43
"-77.04541779",38.90118027,5,5,760,5
"-77.04402924",38.88603973,5,5,208,31
"-76.97621155",38.92771912,10,10,729,24
"-76.95580292",38.93022919,9,9,736,40
"-77.00234222",38.86035156,6,6,83,11
"-77.04271698",38.96171951,1,1,998,20
"-76.99282837",38.838871,6,6,430,17
"-76.99891663",38.93693161,10,10,176,11
"-76.9910965",38.87329865,7,7,999,22
"-77.02674866",38.8142395,6,6,300,4
"-77.10649109",38.92649078,3,3,937,8
"-77.03977966",38.96496964,1,1,781,3
"-77.05905914",38.98302078,1,1,376,16
"-76.97129059",38.91213989,10,10,10,29
"-76.95973969",38.92427063,9,9,158,10
"-77.05574036",38.94260025,2,2,502,23
"-77.06297302",38.91614151,4,4,351,25
"-77.05052948",38.91188049,4,4,799,15
"-77.01481628",38.84677887,6,6,652,19
"-76.95236206",38.87004852,8,8,60,3
"-77.06536865",38.89633942,4,4,874,2
"-77.02285767",38.81864929,6,6,690,26
"-77.0536499",38.89260101,5,5,120,12
"-77.01477051",38.96992874,1,1,828,8
"-77.06021118",38.89328003,4,4,608,11
"-77.0995636",38.91751862,3,3,616,13
"-77.06896973",38.90441132,4,4,808,28
"-77.00626373",38.93661118,10,10,299,41
"-76.97776794",38.85990143,7,7,175,3
"-77.08889008",38.93914032,2,2,287,3
"-76.99237823",38.90710068,10,10,546,9
"-77.07063293",38.90441132,4,4,486,25
"-76.97019196",38.87337875,7,7,297,7
"-77.01415253",38.93809128,10,10,299,13
"-77.00232697",38.86650848,6,6,47,29
"-77.09732056",38.93037033,3,3,384,33
"-77.06320953",38.89701843,4,4,874,13
"-77.03353882",38.87812042,5,5,6,11
"-77.04157257",38.93972015,4,4,975,3
"-77.02294922",38.90087128,5,5,223,3
"-77.01550293",38.94429016,10,10,26,2
"-76.94275665",38.89588928,9,9,600,48
"-77.02271271",38.89088058,5,5,564,10
"-76.97370148",38.85105896,7,7,175,41
"-77.03781891",38.98210907,1,1,199,10
"-77.05441284",38.965271,1,1,426,21
"-76.97406006",38.89212036,8,8,784,21
"-76.96611023",38.87892151,8,8,511,44
"-76.96704865",38.85995102,7,7,751,3
"-77.0579071",38.94726181,2,2,319,5
"-77.00733185",38.83171844,6,6,658,9
"-76.94258118",38.89751053,9,9,35,15
"-77.0076828",38.82984161,6,6,658,17
"-77.05924225",38.90977859,4,4,556,1
"-77.08178711",38.90230179,4,4,518,36
"-76.99137115",38.91231155,10,10,581,15
"-76.99624634",38.83403015,6,6,692,8
"-76.99546051",38.85879135,7,7,7,56
"-77.08004761",38.94477844,2,2,448,8
"-77.01083374",38.94152832,10,10,212,10
"-76.92603302",38.88980865,9,9,94,11
"-77.0438385",38.98485184,1,1,251,20
"-77.01280975",38.88573837,5,5,6,88
"-76.97383881",38.84391022,7,7,82,17
"-76.99250031",38.84960938,7,7,90,4
"-76.97650146",38.84511948,7,7,82,12
"-76.9702301",38.90005875,8,8,249,19
"-77.04624176",38.89051056,5,5,503,25
"-76.93975067",38.91846085,9,9,224,122
"-76.93585205",38.89300919,9,9,324,5
"-76.98561859",38.92459869,10,10,299,99
"-76.95886993",38.86143875,8,8,230,10
"-77.04122162",38.90594864,5,5,424,5
"-77.00505829",38.84584045,6,6,738,4
"-77.08444214",38.90248871,4,4,486,101
"-77.03964233",38.92638016,4,4,836,4
"-77.063797",38.91511917,4,4,276,14
"-76.96762848",38.85955811,7,7,39,25
"-76.97190857",38.90620041,8,8,784,123
"-77.01715088",38.82870865,6,6,1000,45
"-77.04328918",38.95936966,1,1,998,3
"-76.96476746",38.86948013,7,7,768,5
"-77.06639099",38.92658997,4,4,309,10
"-77.07029724",38.91012955,4,4,518,107
"-77.0712204",38.90106964,4,4,486,44
"-77.00282288",38.86233902,6,6,83,27
"-76.94979095",38.8670311,8,8,253,3
"-77.07375336",38.92903137,4,4,22,14
"-76.95889282",38.86103821,8,8,230,13
"-77.06105042",38.95486069,2,2,408,15
"-77.10585785",38.9240303,3,3,143,35
"-77.00964355",38.82339096,6,6,648,1
"-76.94801331",38.88914108,8,8,492,13
"-77.07273102",38.95468903,2,2,595,6
"-77.10787201",38.92053986,3,3,338,8
"-77.07315826",38.92285156,4,4,794,11
"-77.03752899",38.88671112,5,5,156,2
"-76.9864502",38.86756897,7,7,900,1
"-76.99069977",38.93835831,10,10,10,7
"-77.01756287",38.88230133,5,5,6,64
"-77.0537262",38.97531891,1,1,739,7
"-77.05001831",38.98527908,1,1,625,7
"-76.9769516",38.89199066,8,8,112,4
"-76.93904114",38.88550949,8,8,660,6
"-77.0313797",38.87992859,5,5,156,47
"-77.02440643",38.93626022,10,10,877,10
"-77.0490799",38.88687897,5,5,926,9
"-77.01064301",38.87295914,5,5,221,2
"-77.09738922",38.91641998,3,3,616,21
"-76.94467163",38.91812897,9,9,224,95
"-77.05146027",38.92153168,4,4,98,6
"-77.01519775",38.89080048,5,5,622,6
"-77.03079987",38.88045883,5,5,6,29
"-76.92832947",38.89384079,9,9,824,11
"-77.02204132",38.92584991,10,10,585,17
"-77.02507019",38.86207962,5,5,922,14
"-77.02619171",38.87454987,5,5,882,13
"-77.00330353",38.84534073,6,6,852,10
"-77.04593658",38.95343018,1,1,982,60
"-77.01367188",38.86727142,6,6,637,20
"-77.0533371",38.97515106,1,1,862,14
"-77.00852203",38.95756149,10,10,55,9
"-77.01159668",38.89326859,5,5,5,14
"-77.08405304",38.93656921,2,2,287,37
"-76.97332764",38.85113144,7,7,632,20
"-77.03484344",38.91880035,5,5,786,31
"-76.97281647",38.87556839,8,8,511,24
"-76.94696808",38.90193939,9,9,347,75
"-76.98906708",38.86804962,7,7,245,21
"-77.08190155",38.90225983,4,4,486,82
"-76.97383881",38.87625885,7,7,25,5
"-76.94300079",38.90206909,9,9,941,19
"-77.05800629",38.94701004,2,2,319,7
"-76.98413086",38.83657074,7,7,82,49
"-76.99391174",38.92203903,10,10,431,9
"-76.95703125",38.8698616,8,8,277,12
"-77.01650238",38.88251114,5,5,5,66
"-76.93731689",38.89318085,9,9,324,1
"-77.00395966",38.95106125,10,10,599,1
"-77.03788757",38.90565109,5,5,762,8
"-77.11203003",38.9239502,3,3,538,8
"-76.92344666",38.88571167,9,9,171,1
"-77.04387665",38.9025383,5,5,760,13
"-76.99358368",38.84706879,6,6,162,21
"-77.03540802",38.94826889,1,1,71,4
"-76.96305084",38.86894989,8,8,124,2
"-77.00036621",38.93231964,10,10,189,6
"-76.93668365",38.90966034,9,9,340,3
"-76.97219086",38.85301971,7,7,175,31
"-76.99375916",38.90251923,10,10,948,4
"-77.01422882",38.89429855,5,5,311,40
"-77.01567078",38.93770981,10,10,299,4
"-76.98216248",38.86532974,7,7,909,3
"-77.06506348",38.91260147,4,4,276,1
"-77.07801819",38.91199875,4,4,804,3
"-76.99098206",38.84051895,6,6,162,5
"-77.0507431",38.95153046,1,1,602,96
"-76.98300934",38.91289902,10,10,948,28
"-77.0742569",38.91239929,4,4,331,12
"-77.0422287",38.95058823,1,1,801,1
"-77.06916809",38.90396118,4,4,518,84
"-76.98297119",38.85688019,7,7,7,126
"-77.04321289",38.96144104,1,1,998,18
"-76.99223328",38.86841965,7,7,245,7
"-76.99375153",38.90372849,10,10,546,28
"-77.05290985",38.96706009,1,1,426,9
"-77.06951904",38.94353867,2,2,617,11
"-76.9866333",38.88830185,7,7,869,13
"-77.08666229",38.91323853,3,3,889,20
"-76.95072174",38.90589142,9,9,52,11
"-77.10276794",38.94477081,3,3,359,20
"-76.98831177",38.90018082,10,10,198,5
"-77.0151825",38.91038132,5,5,1,126
"-76.96109009",38.88888931,8,8,453,21
"-77.05188751",38.95965958,1,1,472,3
"-77.01487732",38.81848145,6,6,989,1
"-76.97028351",38.9071312,8,8,769,11
"-76.94863129",38.90549088,9,9,52,25
"-77.01367188",38.87075043,6,6,637,17
"-77.04502106",38.98688126,1,1,251,3
"-77.07292938",38.90486908,4,4,808,44
"-76.93240356",38.91558838,9,9,4,42
"-77.01683044",38.8248291,6,6,886,34
"-76.97176361",38.87796021,8,8,437,39
"-77.02114105",38.9612999,1,1,237,7
"-76.99302673",38.91371155,10,10,460,1
"-77.00351715",38.85826111,6,6,47,1
"-77.02381897",38.89208984,5,5,564,27
"-77.02716064",38.88217926,5,5,6,46
"-77.084198",38.90248871,4,4,518,17
"-77.01396942",38.89477921,5,5,1,78
"-76.98143005",38.85715103,7,7,7,24
"-76.99585724",38.8518486,6,6,180,5
"-77.03101349",38.87205124,5,5,70,3
"-76.94876862",38.90530014,9,9,52,22
"-76.98300934",38.8461113,7,7,462,9
"-76.93145752",38.87834167,8,8,436,64
"-77.04518127",38.96313858,1,1,243,15
"-77.05789948",38.94741821,2,2,114,1
"-77.0254364",38.82091904,6,6,686,4
"-77.03852844",38.98107147,1,1,439,2
"-76.98966217",38.87179184,7,7,7,69
"-76.9227066",38.88919067,9,9,757,3
"-77.09178925",38.94221878,2,2,53,1
"-77.00875092",38.88365936,5,5,630,2
"-76.96092224",38.87837982,8,8,699,20
"-77.00803375",38.83623123,6,6,49,15
"-77.01584625",38.82839966,6,6,643,28
"-76.99726105",38.85274887,6,6,180,17
"-77.01106262",38.86465073,6,6,6,1
"-77.03646851",38.94187164,1,1,469,10
"-76.99395752",38.92557907,10,10,299,81
"-77.00788116",38.95845032,10,10,516,22
"-77.1072464",38.92438889,3,3,945,4
"-77.03639221",38.98085022,1,1,439,4
"-77.03397369",38.8817215,5,5,45,57
"-77.00274658",38.86616135,6,6,6,36
"-76.96896362",38.87641907,8,8,2,64
"-76.93689728",38.88827896,8,8,123,60
"-77.04740143",38.9847908,1,1,625,13
"-76.98972321",38.85430145,7,7,379,1
"-77.01925659",38.92816162,10,10,281,7
"-77.0105896",38.94187927,10,10,940,3
"-76.9732132",38.91181183,10,10,299,152
"-77.01053619",38.84418106,6,6,356,11
"-77.07759857",38.93608093,2,2,388,17
"-77.05101013",38.95251846,1,1,602,98
"-77.03340912",38.96203995,1,1,1,34
"-77.05441284",38.96588898,1,1,426,17
"-76.96508789",38.85599899,7,7,839,4
"-76.95794678",38.91687012,9,9,574,4
"-76.96720886",38.85815048,7,7,536,36
"-76.9858017",38.92570114,10,10,10,79
"-76.9903717",38.88980865,7,7,467,9
"-76.93846893",38.88600159,8,8,436,16
"-77.06983948",38.94649887,2,2,617,4
"-76.96118164",38.88928986,8,8,453,16
"-76.97898865",38.90250015,8,8,370,9
"-77.01061249",38.84376907,6,6,356,10
"-76.99420929",38.95727158,10,10,527,2
"-77.01683807",38.82447052,6,6,466,10
"-77.10263062",38.94487,3,3,827,6
"-77.01663208",38.82209015,6,6,1000,26
"-77.03736877",38.98429108,1,1,199,2
"-77.08957672",38.91849136,3,3,498,8
"-77.06575012",38.92583084,4,4,22,2
"-77.02870178",38.88756943,5,5,1,18
"-76.98747253",38.90898132,10,10,948,19
"-77.01219177",38.81792068,6,6,989,11
"-76.9402771",38.91835022,9,9,4,74
"-77.0606308",38.94652939,2,2,550,2
"-76.97987366",38.87313843,7,7,273,28
"-77.05377197",38.93009949,4,4,949,13
"-77.01062775",38.84201813,6,6,487,3
"-76.94483948",38.88114166,8,8,317,1
"-77.03967285",38.96456146,1,1,781,7
"-76.99595642",38.85382843,7,7,614,14
"-77.03645325",38.93120956,4,4,654,8
"-77.01799774",38.96269989,1,1,767,3
"-77.06771851",38.95468903,2,2,604,8
"-76.97383881",38.84391022,7,7,128,2
"-77.11327362",38.92398834,3,3,878,95
"-77.05155945",38.95838928,1,1,472,12
"-77.04347992",38.98376846,1,1,37,9
"-77.01799774",38.96269989,1,1,237,3
"-77.02971649",38.92673874,5,5,786,51
"-77.09696198",38.91762161,3,3,530,23
"-76.95220184",38.87002182,8,8,841,10
"-77.07317352",38.92253876,4,4,794,10
"-76.99150848",38.90330887,10,10,712,2
"-77.08834076",38.91561127,3,3,498,31
"-77.00512695",38.8458786,6,6,852,4
"-77.02178192",38.93981171,10,10,866,13
"-77.01431274",38.92076874,10,10,986,6
"-77.02961731",38.90483856,5,5,693,22
"-76.96748352",38.85443115,7,7,939,8
"-77.08641052",38.92166901,3,3,944,14
"-77.00055695",38.8291893,6,6,883,8
"-76.962677",38.88557816,8,8,123,12
"-76.981987",38.89804077,8,8,178,2
"-77.0374527",38.8813591,5,5,649,1
"-76.96579742",38.86756897,7,7,125,4
"-76.97058105",38.91088867,8,8,784,101
"-76.97707367",38.91584015,10,10,299,135
"-77.01245117",38.93394852,10,10,646,3
"-77.00478363",38.9516983,10,10,227,18
"-76.93997192",38.86869049,8,8,8,3
"-77.00502014",38.82332993,6,6,186,3
"-77.08901215",38.94115067,2,2,373,1
"-77.04633331",38.89067078,5,5,773,2
"-77.06443787",38.90285873,4,4,613,14
"-77.04367828",38.95909882,1,1,998,2
"-77.08184814",38.9265213,3,3,44,7
"-77.04665375",38.89928055,5,5,593,4
"-77.03549194",38.89912033,5,5,720,21
"-77.10736847",38.92496109,3,3,335,2
"-76.97418213",38.93965149,10,10,626,4
"-77.02287292",38.86140823,5,5,922,9
"-76.99497223",38.89200974,7,7,915,13
"-77.00782776",38.83565903,6,6,49,18
"-77.04850769",38.9588089,1,1,472,28
"-76.97473907",38.87599945,7,7,477,21
"-77.00450897",38.86238861,6,6,576,2
"-77.0005188",38.85490036,6,6,380,19
"-77.01516724",38.90132904,5,5,834,1
"-77.07702637",38.94316864,2,2,322,2
"-76.97621155",38.9246788,10,10,729,16
"-77.09429169",38.93334961,3,3,384,23
"-77.06226349",38.91445923,4,4,351,7
"-76.9387207",38.89123154,9,9,600,39
"-76.98439026",38.90587997,10,10,109,5
"-77.08241272",38.9022789,4,4,486,85
"-77.00219727",38.88914108,5,5,638,6
"-77.07830048",38.91268921,4,4,804,10
"-77.04656982",38.89152908,5,5,773,15
"-77.05190277",38.92102051,4,4,98,3
"-77.02961731",38.88135147,5,5,6,33
"-77.05993652",38.97283173,1,1,615,1
"-76.99102783",38.86914062,7,7,245,10
"-77.00588989",38.89477921,5,5,5,2
"-76.97360229",38.91741943,10,10,785,4
"-76.9730835",38.8769989,8,8,511,10
"-77.01281738",38.88563156,5,5,190,17
"-77.08634186",38.93778992,2,2,287,22
"-77.02404022",38.88634109,5,5,481,14
"-76.97257996",38.87723923,8,8,511,8
"-77.00721741",38.82587051,6,6,318,6
"-77.00203705",38.86188126,6,6,6,60
"-76.9311676",38.87649155,8,8,436,69
"-77.04875183",38.94601059,1,1,602,56
"-77.00449371",38.86227036,6,6,576,3
"-77.07348633",38.91091919,4,4,892,40
"-76.99009705",38.90386963,10,10,350,1
"-77.0994873",38.90982819,3,3,360,22
"-77.01361847",38.88275146,5,5,5,61
"-77.05358887",38.90581894,4,4,588,15
"-76.93289948",38.89012909,9,9,54,11
"-76.95549011",38.92134857,9,9,291,6
"-77.03829956",38.98347092,1,1,199,5
"-77.10294342",38.92181015,3,3,73,1
"-77.04705048",38.94586945,1,1,602,5
"-77.03575897",38.97539139,1,1,1,79
"-77.06098175",38.91970062,4,4,184,1
"-77.08701324",38.93532944,3,3,327,3
"-76.99333191",38.85005188,7,7,7,81
"-76.97515106",38.84391022,7,7,82,15
"-77.06968689",38.9042511,4,4,486,30
"-77.06291962",38.94314957,2,2,837,14
"-77.05975342",38.94306946,2,2,560,19
"-76.9610672",38.88899994,8,8,453,20
"-77.07540894",38.93761826,2,2,714,12
"-77.03669739",38.96260071,1,1,998,37
"-77.01854706",38.92855072,10,10,194,7
"-76.9699707",38.86098099,7,7,438,10
"-77.00917816",38.90877151,5,5,387,3
"-77.05918121",38.94326019,2,2,837,5
"-77.07862091",38.94604874,2,2,2,26
"-77.05016327",38.94984055,1,1,982,22
"-77.02487946",38.89183044,5,5,564,33
"-76.93782043",38.90272903,9,9,9,49
"-77.02442169",38.89101028,5,5,32,4
"-76.95868683",38.88978958,8,8,453,3
"-76.93192291",38.90872955,9,9,606,98
"-76.97505951",38.86352158,7,7,532,15
"-76.97413635",38.85462952,7,7,175,23
"-77.02767944",38.95370102,1,1,480,2
"-77.06018829",38.9218483,4,4,802,5
"-76.99609375",38.8559494,7,7,614,19
"-76.98790741",38.87134933,7,7,75,3
"-76.98348999",38.88700867,7,7,869,5
"-76.99334717",38.88364029,7,7,454,3
"-76.98532104",38.85414886,7,7,379,10
"-77.04598999",38.95272827,1,1,982,55
"-77.00917053",38.91556931,10,10,268,15
"-76.93213654",38.91067886,9,9,4,18
"-76.99497223",38.87854004,7,7,7,25
"-77.0633316",38.95550156,2,2,408,4
"-76.96204376",38.88964081,8,8,628,33
"-77.0488205",38.90391159,4,4,790,8
"-77.06932068",38.94316101,2,2,617,12
"-77.02977753",38.90901947,5,5,369,9
"-76.95168304",38.91918182,9,9,224,89
"-76.95966339",38.8859787,8,8,228,2
"-77.01423645",38.89768982,5,5,819,110
"-77.07241058",38.93415833,2,2,219,4
"-77.05355072",38.93479919,4,4,169,32
"-77.0422287",38.98807144,1,1,625,38
"-76.97197723",38.87421036,7,7,477,5
"-77.03775787",38.98099899,1,1,439,3
"-77.10466766",38.91635895,3,3,878,63
"-76.97962952",38.8572998,7,7,7,20
"-77.06109619",38.89236069,4,4,655,7
"-77.01177979",38.87641144,5,5,868,32
"-77.0296402",38.98693085,1,1,759,11
"-77.04792023",38.90483856,4,4,790,6
"-77.05155945",38.95838928,1,1,426,51
"-77.08380127",38.92995071,3,3,44,14
"-77.00531769",38.82014084,6,6,854,1
"-77.02191925",38.91112137,5,5,848,3
"-76.98934937",38.86825943,7,7,7,92
"-77.0521698",38.93207932,4,4,394,1
"-77.04505157",38.9126091,4,4,446,9
"-76.97177887",38.86265945,7,7,536,21
"-76.97792816",38.85966873,7,7,7,150
"-77.08863831",38.93349075,3,3,44,22
"-76.97257996",38.87723923,8,8,437,37
"-76.96469879",38.91724014,9,9,92,1
"-76.97279358",38.85118866,7,7,175,36
"-76.95481873",38.92095184,9,9,291,11
"-77.10796356",38.93154144,3,3,429,7
"-77.07820129",38.91635132,4,4,676,59
"-77.05148315",38.96754074,1,1,426,1
"-76.98365784",38.89611053,8,8,946,7
"-77.06340027",38.95595932,2,2,408,2
"-77.03653717",38.90531158,5,5,762,4
"-76.94526672",38.90327072,9,9,9,17
"-76.95655823",38.87031937,8,8,447,4
"-76.99263763",38.88336182,7,7,454,2
"-76.99230194",38.93820953,10,10,782,18
"-77.02242279",38.95914841,1,1,998,73
"-76.96391296",38.91352081,9,9,18,7
"-77.05760956",38.95365906,2,2,329,27
"-76.97147369",38.89340973,8,8,88,8
"-77.10739136",38.92012024,3,3,878,85
"-77.02568817",38.87438965,5,5,177,4
"-77.02271271",38.92552185,10,10,962,9
"-77.06230164",38.91492081,4,4,351,9
"-77.02301788",38.8825798,5,5,5,78
"-76.94013214",38.90530014,9,9,347,3
"-76.99375153",38.88837814,7,7,776,2
"-77.04972839",38.95164871,1,1,982,33
"-76.99607849",38.8560791,7,7,614,21
"-77.06838226",38.91651917,4,4,21,10
"-76.9850769",38.90483093,10,10,109,3
"-77.07897949",38.94641876,2,2,448,15
"-76.99349213",38.93672943,10,10,782,5
"-77.02925873",38.96144104,1,1,1,29
"-77.08778381",38.93870163,2,2,373,5
"-77.01532745",38.90694046,5,5,1,117
"-76.99970245",38.93281937,10,10,929,22
"-77.09001923",38.91693878,3,3,732,1
"-77.00839996",38.84511185,6,6,859,10
"-77.00000763",38.8451004,6,6,745,24
"-76.94722748",38.88869095,8,8,261,2
"-76.93878937",38.88534164,8,8,660,3
"-77.08004761",38.94628143,2,2,200,11
"-76.99117279",38.87440872,7,7,7,55
"-76.95516205",38.89606094,8,8,31,24
"-76.99424744",38.84368134,6,6,493,2
"-77.04844666",38.92417908,4,4,598,5
"-76.95565796",38.92438889,9,9,224,47
"-77.02783203",38.9814415,1,1,974,2
"-77.02490234",38.89186859,5,5,564,32
"-77.03388977",38.93587875,4,4,671,23
"-77.05442047",38.89123154,5,5,737,9
"-77.07235718",38.92856979,4,4,443,3
"-77.02216339",38.86882019,5,5,421,7
"-77.00904083",38.95700073,10,10,323,30
"-77.10498047",38.91682053,3,3,338,31
"-77.03340912",38.95727158,1,1,270,2
"-77.04212189",38.95899963,1,1,668,32
"-77.01216888",38.87530136,5,5,868,29
"-76.96907806",38.86138916,7,7,751,9
"-76.96839905",38.90813065,9,9,121,5
"-77.04878998",38.9126091,4,4,193,14
"-77.08869171",38.9164505,3,3,498,25
"-77.01526642",38.83092117,6,6,800,15
"-77.06802368",38.92139816,4,4,21,32
"-77.03340149",38.96323013,1,1,423,3
"-77.01422882",38.89429855,5,5,1,73
"-77.01207733",38.82184982,6,6,648,7
"-76.93530273",38.91122818,9,9,606,71
"-77.10227966",38.91207123,3,3,360,4
"-77.06018829",38.89291,4,4,608,10
"-77.05026245",38.94530869,1,1,602,29
"-76.98874664",38.87091064,7,7,273,49
"-76.93325806",38.91315842,9,9,4,32
"-77.0030365",38.96495056,10,10,516,39
"-77.02655029",38.87599182,5,5,156,58
"-77.04647064",38.88365173,5,5,926,2
"-76.93393707",38.8857193,9,9,600,15
"-77.00702667",38.93656158,10,10,299,38
"-76.93878937",38.88534164,8,8,123,103
"-76.98536682",38.84346008,7,7,173,49
"-76.97899628",38.90047073,8,8,784,63
"-76.96768188",38.91213989,9,9,810,16
"-77.07369232",38.90102005,4,4,518,63
"-76.97688293",38.89891815,8,8,769,70
"-77.05982971",38.9618988,2,2,653,4
"-77.0661087",38.91075897,4,4,518,9
"-77.03636169",38.99145889,1,1,938,9
"-76.97093964",38.87329102,7,7,542,2
"-77.00910187",38.92023087,10,10,991,1
"-77.05132294",38.93952942,2,2,135,34
"-76.98426819",38.83662033,7,7,82,50
"-77.01257324",38.81784058,6,6,989,10
"-77.01796722",38.86349869,6,6,410,10
"-77.01676941",38.82838821,6,6,886,40
"-77.05832672",38.94332886,2,2,560,25
"-77.00921631",38.95669937,10,10,516,12
"-77.04525757",38.89263153,5,5,265,1
"-76.97756958",38.91334915,10,10,570,1
"-76.99786377",38.95713043,10,10,257,9
"-77.07354736",38.91215134,4,4,331,7
"-77.0508728",38.8871994,5,5,208,11
"-77.01660919",38.91051865,5,5,985,3
"-77.01270294",38.88365173,5,5,495,3
"-77.02071381",38.87691116,5,5,571,16
"-77.04773712",38.94295883,1,1,469,39
"-77.07932281",38.91268158,4,4,804,13
"-77.01290894",38.88286972,5,5,6,74
"-77.06316376",38.95373917,2,2,329,9
"-76.93747711",38.8857193,8,8,436,27
"-77.05480194",38.94496918,2,2,502,7
"-76.99021912",38.88677979,7,7,30,1
"-77.01267242",38.92129898,10,10,986,12
"-76.92845917",38.89606094,9,9,824,6
"-76.93537903",38.90753174,9,9,9,64
"-77.04202271",38.98648071,1,1,144,12
"-77.05953217",38.93420029,4,4,96,29
"-77.0511322",38.95856094,1,1,426,54
"-77.07932281",38.91268158,4,4,678,11
"-77.03340912",38.96203995,1,1,998,53
"-77.07720947",38.90531158,4,4,486,9
"-77.02416992",38.82093048,6,6,686,3
"-76.95583344",38.91664886,9,9,4,116
"-76.96653748",38.92638016,10,10,320,10
"-77.05079651",38.94112015,2,2,135,26
"-77.00789642",38.88589096,5,5,190,1
"-77.02172089",38.89064026,5,5,564,3
"-77.03633118",38.96578979,1,1,478,8
"-77.06893921",38.90447998,4,4,655,64
"-76.94483185",38.87907028,8,8,317,5
"-76.98451233",38.84619141,7,7,173,62
"-77.06429291",38.97753143,1,1,376,3
"-77.06308746",38.93740082,2,2,875,18
"-77.05255127",38.93429947,4,4,169,36
"-76.9523468",38.87657166,8,8,8,19
"-77.03613281",38.96247101,1,1,998,41
"-77.04962158",38.94535828,1,1,602,49
"-76.98905945",38.87133026,7,7,273,51
"-76.93724823",38.89011002,9,9,411,12
"-77.02513885",38.88132095,5,5,696,35
"-77.10450745",38.91614151,3,3,338,35
"-77.03639984",38.98168182,1,1,9,8
"-77.07628632",38.93572998,2,2,575,10
"-77.01522064",38.90520859,5,5,819,85
"-77.06938934",38.90343857,4,4,486,34
"-77.01254272",38.93458939,10,10,646,1
"-77.03646851",38.93994904,1,1,979,4
"-77.03530884",38.89908981,5,5,720,19
"-77.00769043",38.8697319,6,6,47,45
"-76.97109222",38.86072922,7,7,438,18
"-77.09339905",38.93267822,3,3,651,7
"-77.08808899",38.91257858,3,3,498,61
"-77.01540375",38.9320488,10,10,646,15
"-77.01199341",38.8825798,5,5,440,24
"-77.04151154",38.9623909,1,1,998,23
"-77.01869202",38.92855835,10,10,194,8
"-77.07476807",38.93682098,2,2,575,23
"-76.99485779",38.90726089,10,10,17,14
"-77.08831787",38.93894958,2,2,373,11
"-77.05236816",38.92087173,4,4,783,30
"-77.07388306",38.91030121,4,4,892,33
"-76.9730072",38.91743851,10,10,367,4
"-76.96691132",38.89707947,8,8,296,9
"-76.99806213",38.87261963,7,7,474,4
"-77.00914764",38.87646866,5,5,723,11
"-76.93665314",38.91949081,9,9,224,114
"-77.0654068",38.95450974,2,2,329,3
"-77.02233887",38.80899811,6,6,994,24
"-76.98194885",38.94255066,10,10,624,11
"-76.9888916",38.87083054,7,7,7,74
"-77.02510834",38.82947922,6,6,854,2
"-76.97062683",38.87940979,8,8,437,42
"-77.03871918",38.99057007,1,1,625,47
"-77.00128937",38.85404968,6,6,380,27
"-77.0072403",38.90723038,5,5,414,11
"-77.04971313",38.9440918,1,1,469,55
"-77.09837341",38.91426849,3,3,555,7
"-77.04203033",38.95906067,1,1,668,33
"-76.97239685",38.90621185,8,8,769,1
"-77.0231781",38.90269852,5,5,81,22
"-77.00212097",38.9361496,10,10,299,53
"-77.05793762",38.9471283,2,2,821,1
"-77.03675842",38.90744019,5,5,229,14
"-76.98956299",38.86877823,7,7,7,87
